RAVENNA AVE NE & NE 82ND ST
NE 175TH ST & 132ND AVE NE
42ND AVE NE & 43RD AVE NE
45TH PL S & S 288TH ST
NE 181ST ST & 61ST AVE NE
WOODINVILLE REDMO RD & NE 113TH CT
3RD AVE & BAKER ST
134TH AVE NE & NE 37TH PL
DEXTER AVE N & 6TH AVE N
S 128TH ST & 24TH AVE S
132ND AVE NE & NE 129TH ST
S 251ST ST & MARINE VIEW DR S
N 56TH ST & KEYSTONE PL N
S JACKSON ST & 12TH AVE S
ROOSEVELT WAY NE & NE 92ND ST
NE 137TH ST & 100TH AVE NE
3RD AVE NW & NW 191ST ST
KENT KANGLEY RD & 132ND AVE SE
23RD AVE S & S JUDKINS ST
2ND ST SE & B ST SE
E MADISON ST & 33RD AVE E
RICHMOND BEACH DR NW & NW 196TH PL
STATE ST & 3RD AVE S
ROOSEVELT WAY NE & ROOSEVELT WAY NE
132ND AVE NE & NE 132ND ST
BROADWAY & MADISON ST
LK WASHINGTON BLVD N & LKVIEW DR NE
EAST GREEN LK DR N & 4TH AVE NE
BROADWAY & E HOWELL ST
104TH AVE SE & SE 8TH ST
W ROY ST & 2ND AVE W
SE EASTGATE WAY & 160TH AVE SE
NE 153RD PL & NE 155TH PL
116TH AVE SE & SE 168TH ST
9TH AVE & COLUMBIA ST
DEXTER AVE N & NEWTON ST
RENTON AVE S & S ROXBURY ST
123RD AVE SE & 123RD PL SE
TAYLOR AVE N & BLAINE ST
WESTLAKE AVE N & 8TH AVE N
N 145TH ST & EVANSTON AVE N
SR 520 & Montlake Blvd E
S 288TH ST & 37TH PL S
25TH AVE SW & SW TRENTON ST
31ST AVE S & S COLLEGE ST
CARKEEK DR S & 41ST AVE S
CARLYLE HALL RD N & DAYTON AVE N
Northup Way & 169th Pl NE
AUBURN-ENUMCLAW RD & 196TH AVE SE
SE 128TH ST & 177TH PL SE
TUKWILA INTL BLVD & S 148TH ST
LATONA AVE NE & NE 53RD ST
TUKWILA INTL BLVD & SR 99 RAMP
S 146TH ST & 11TH AVE S
AURORA AVE N & N 38TH ST
118TH AVE SE & 3000 BLOCK
PARK AVE N & N 8TH ST
DAYTON AVE N & CARLYLE HALL RD N
AUBURN WAY N & 42ND ST NE
WOODLAWN AVE NE & SUNNYSIDE AVE N
RAINIER AVE S & S STEVENS ST
GRANDVIEW PL E & E GARFIELD ST
LKSIDE AVE S & S LANE ST
SW GRADY WAY & OAKESDALE AVE SW
49TH AVE SW & SW EDMUNDS ST
SW ALASKA ST & 38TH AVE SW
3RD AVE W & W DRAVUS ST
NE 40TH ST & 158TH WAY NE
NE 10TH ST & MONROE AVE NE
BELLEVUE AVE & E OLIVE WAY
DENNY WAY & STEWART ST
19TH AVE E & E HARRISON ST
BEACH DR SW & SW BEACH DR TER
RAINIER AVE S & S KENNY ST
DELRIDGE WAY SW & SW ANDOVER ST
36TH PL S & 38TH PL S
35TH AVE NE & NE 94TH ST
E YESLER WAY & 18TH AVE S
SE 272ND ST & 152ND AVE SE
MARTIN L KING JR WAY & S 135TH ST
MILITARY RD S & S 168TH ST
SW BRACE PT DR & SW WILDWOOD PL
SW ALASKA ST & 48TH AVE SW
RAINIER AVE S & S NORMAN ST
E JEFFERSON ST & 12TH AVE
BRICKYARD RD NE & E RIVERSIDE DR
S 180TH ST & 72ND AVE S
K ST SE & 18TH ST SE
E MADISON ST & 39TH AVE E
N 172ND ST & FREMONT AVE N
S 21ST ST & SMITHERS AVE S
PARK AVE N & N 4TH ST
WOODLAWN AVE N & N 63RD ST
132ND AVE SE & SE 263RD PL
W MERCER WAY & EVERGREEN LN
S 114TH ST & 78TH AVE S
37TH ST SE & D ST SE
6TH AVE W & W CROCKETT ST
PHINNEY AVE N & N 50TH ST
NE 83RD ST & 166TH AVE NE
15TH AVE NE & NE 192ND ST
132ND AVE SE & SE KENT-KANGLEY RD
68TH AVE S & S 228TH ST
68TH AVE S & S 238TH ST
NE 155TH ST & 81ST AVE NE
NE 185TH ST & 104TH AVE NE
BOTHELL WAY NE & NE 165TH ST
30TH AVE NE & NE 127TH ST
NE NE RED-FALL CITY  & 188TH AVE NE
35TH AVE NE & NE 110TH ST
MARINE VIEW DR SW & SW OCEAN VIEW DR
WEST LAUREL DR NE & EAST LAUREL DR NE
MARTIN L KING JR WAY & S WALDEN ST
1ST AVE S & NORMANDY PK DR SW
I-90 EXPWY RAMP & 142ND PL SE
RENTON AVE S & S BANGOR ST
4TH AVE SW & SW 108TH ST
JERICHO AVE NE & NE 3RD PL
116TH AVE SE & SE 160TH ST
WESLEY GARDENS & S 216TH ST
116TH AVE NE & NE 70TH PL
YESLER WAY & BROADWAY
W MERCER WAY & SE 45TH ST
NE BELLEVUE REDMOND  & NE 20TH ST
BOYER AVE E & E ROANOKE ST
HOLMAN RD NW & 13TH AVE NW
NE 202ND ST & 66TH AVE NE
NE 144TH ST & 128TH AVE NE
SW THISTLE ST & 31ST AVE SW
AURORA AVE N & N 115TH ST
NE BELLEVUE REDMOND  & 152ND AVE NE
S 216TH ST & 20TH AVE S
SW 102ND ST & 4TH AVE SW
NE 80TH ST & 120TH AVE NE
BOTHELL WAY NE & NE 153RD ST
64TH AVE S & S 226TH ST
123RD AVE SE & SE 25TH ST
15TH AVE E & E JOHN ST
N 160TH ST & EVANSTON AVE N
ISLAND CREST WAY & SE 54TH ST
RENTON AVE S & 75TH AVE S
192ND AVE SE & SE 267TH ST
SE PETROVITSKY RD & SE 176TH ST
4TH AVE & SENECA ST
9TH AVE & ALDER ST
NE WOODINVILLE DUVAL & 228TH AVE NE
SE FAIRWOOD BLVD & SE 171ST PL
AIR CARGO RD & S 161ST ST
BENSON RD SE & SE 224TH ST
AUBURN WAY S & 8TH ST SE
S 320TH ST & 3RD AVE S
106TH AVE SE & SE 32ND ST
RICHARDS RD & SE 32ND ST
23RD AVE E & E ROY ST
4TH AVE S & S LANDER ST
AVONDALE RD NE & TOLT PIPELINE TRL
VALLEY ST & TAYLOR AVE N
MERIDIAN AVE N & N 49TH ST
JUANITA WOODINVIL WA & NE 149TH ST
15TH AVE NW & NW 65TH ST
SE 272ND ST & 152ND WAY SE
NE 104TH ST & 170TH AVE NE
68TH AVE NE & NE 181ST ST
BELMONT AVE E & SUMMIT AVE E
NE 75TH ST & 41ST AVE NE
24TH AVE NW & NW 80TH ST
132ND AVE NE & NE 60TH ST
7TH AVE & 6TH ST
S JACKSON ST & 30TH AVE S
1ST AVE S & S 120TH ST
108TH AVE NE & NE 62ND ST
88TH AVE SE & SE 39TH ST
MILITARY RD S & S 286TH PL
1ST AVE & CEDAR ST
98TH AVE NE & NE 119TH WAY
SE ALLEN RD & SE NEWPORT WAY
E SUNSET WAY & 3RD AVE NE
1ST AVE S & SW 194TH ST
SE 40TH ST & ISLAND CREST WAY
DENSMORE AVE N & N 122ND ST
REITH RD & 38TH AVE S
NE 155TH ST & 12TH AVE NE
LK HILLS BLVD & 151ST AVE SE
GILMAN AVE W & 24TH AVE W
DUVALL AVE NE & NE 21ST ST
N 160TH ST & DAYTON AVE N
FAUNTLEROY WAY SW & SW WEBSTER ST
PINEHURST WAY NE & NE 115TH ST
NE WOODINVILLE DUVAL & 232ND AVE NE
SOMERSET BLVD SE & HIGHLAND DR
NORPOINT WAY NE & 49TH AVE NE
DES MOINES MEMORI DR & 8TH AVE S
6TH AVE W & W BLAINE ST
SW 320TH ST & 13TH AVE SW
MERIDIAN AVE N & N 105TH ST
NE 205TH ST & 15TH AVE NE
TAYLOR AVE NW & NW 2ND ST
NEWCASTLE WAY & 132ND PL SE
NE WOODINVILLE DUVAL & 204TH AVE NE
CANYON DR SE & E TITUS ST
MONTLAKE BLVD NE & NE PACIFIC ST
AVONDALE RD NE & NE 159TH ST
119TH AVE SE & SE 58TH ST
BENDIGO BLVD BLVD N & SYDNEY AVE
8TH ST NE & PIKE ST NE
COLE ST & STEVENSON AVE
1ST AVE NE & N 77TH ST
HARBOR AVE SW & SW SPOKANE ST
108TH AVE SE & SE 12TH ST
16TH AVE S & S 242ND ST
SW ADMIRAL WAY & SW CITY VIEW ST
SW ADMIRAL WAY & 47TH AVE SW
AVONDALE RD NE & NE 168TH ST
3RD AVE NW & NW 137TH ST
S CLOVERDALE ST & 5TH AVE S
15TH AVE NE & NE 155TH ST
NE WOODINVILLE DUVAL & COTTAGE LAKE PARK
35TH AVE NE & NE 113TH ST
S DIVISION ST & 3RD ST SE
1ST AVE S & SW 186TH ST
5TH AVE NE & NE 115TH ST
SE 272ND ST & 207TH AVE SE
W JAMES ST & 64TH AVE S
NE 8TH ST & 131ST AVE NE
SW ADMIRAL WAY & 49TH AVE SW
105TH AVE SE & SE 28TH ST
GREENWOOD AVE N & N 122ND ST
SPRING ST & 4TH AVE
NE 24TH ST & 175TH AVE NE
124TH AVE SE & SE 296TH WAY
HIGHLINE MED CNTR & MAIN ENTRANCE
64TH AVE S & S 228TH ST
UNIVERSITY WAY NE & NE 45TH ST
98TH AVE NE & NE 116TH ST
FRANKLIN AVE E & FUHRMAN AVE E
S 200TH ST & DES MOINES MEMORI DR
RAINIER AVE S & I-90
LATONA AVE NE & NE 45TH ST
NE 185TH ST & 3RD AVE NE
15TH AVE E & E PROSPECT ST
W GOVERNMENT WAY & 33RD AVE W
OLYMPIC WAY W & 5TH AVE W
116TH AVE NE & NE 112TH ST
31ST AVE S & MILITARY RD S
BEACON AVE S & 62ND AVE S
NE 24TH ST & 180TH AVE NE
4TH AVE & JAMES ST
NORTHUP WAY & NE 33RD PL
22ND AVE W & W DRAVUS ST
40TH AVE NE & NE 82ND ST
116TH AVE SE & SE 258TH ST
100TH AVE NE & NE 128TH ST
NW 85TH ST & 22ND AVE NW
SE 208TH ST & 116TH AVE SE
CALIFORNIA AVE SW & SW HOLGATE ST
35TH AVE NE & NE 80TH ST
160TH AVE NE & NE 90TH ST
AMBAUM BLVD SW & SW 128TH ST
3RD AVE W & W RAYE ST
NE 65TH ST & 17TH AVE NE
NE 20TH ST & 132ND AVE NE
S 112TH ST & 10TH AVE S
15TH AVE NE & NE 143RD ST
23RD AVE S & S PLUM ST
RENTON AVE S & S 128TH ST
BROADWAY E & E REPUBLICAN ST
W MERCER WAY & SE 24TH ST
MARINE VIEW DR S & S 248TH ST
AUBURN WAY S & RIVERWALK DR SE
104TH AVE SE & SE 19TH ST
FAIRVIEW AVE N & JOHN ST
DES MOINES MEMORI DR & S 168TH ST
AUBURN WAY N & 28TH ST NE
E MERCER WAY & 8400 BLOCK
STRANDER BLVD & W VALLEY HWY
AURORA AVE N & N 125TH ST
SW THISTLE ST & 28TH AVE SW
NE 132ND ST & 116TH WAY NE
N 200TH ST & DAYTON AVE N
NORTHUP WAY & NE 30TH ST
N 160TH ST & AURORA AVE N
JUANITA DR NE & NE 163RD ST
108TH AVE SE & SE 204TH ST
NE 130TH ST & 35TH AVE NE
NE 195TH ST & 120TH AVE NE
15TH AVE NE & NE 103RD ST
15TH AVE W & W WHEELER ST
MONTLAKE BLVD E & SR 520
19TH AVE E & E CALHOUN ST
NE 205TH ST & 52ND AVE W
15TH ST SW & C ST SW
61ST PL NE & NE 200TH ST
MOUNT RAINIER DR S & 37TH PL S
NE 23RD ST & 98TH AVE NE
MERIDIAN AVE N & N 135TH ST
SW ROXBURY ST & 17TH AVE SW
S STAR LK RD & 25TH DR S
15TH AVE & E PINE ST
RENTON AVE S & 54TH AVE S
TALBOT RD S & S 32ND ST
BEACON AVE S & 27TH AVE S
QUEEN ANNE AVE N & ALOHA ST
K ST SE & 20TH ST SE
SE 63RD ST & 149TH AVE SE
FIRDALE AVE & 240TH PL SW
NE 55TH ST & 27TH AVE NE
NE 80TH ST & 122ND AVE NE
SW 43RD ST & LIND AVE SW
NE 68TH ST & 180TH AVE NE
164TH AVE NE & NE 16TH PL
NE 104TH ST & 166TH AVE NE
NE 134TH ST & 87TH AVE NE
S JACKSON ST & 20TH AVE S
MARTIN L KING JR WAY & S KENYON ST
NE 20TH ST & NE BEL-RED RD
LAKEMONT BLVD SE & VILLAGE PARK DR SE
148TH AVE SE & LK HILLS BLVD
NW MARKET ST & NW 48TH ST
MILITARY RD S & S 250TH ST
W TILDEN ST & 29TH AVE W
MARINE VIEW DR S & S 223RD ST
RAINIER AVE S & S GRAND ST
BELLEVUE WAY SE & SE 11TH ST
Renton TC AcRd & Logan Ave S
SW SUNSET BLVD & RAINIER AVE S
E YESLER WAY & 28TH AVE S
DELRIDGE WAY SW & SW WEBSTER ST
AIRPT RD & 100TH ST SW
FRANKLIN AVE E & E MARTIN ST
ELLIOTT AVE W & 4TH AVE W
MARTIN L KING JR WAY & S EDMUNDS ST
E MADISON ST & 13TH AVE
PRESTON FALL CITY RD & SE 85TH PL
FRONT ST S & 800 BLOCK
ISSAQUAH PINE LK RD  & 231ST LN SE
ANDOVER PARK W & TRILAND DR
S 128TH ST & ROSEBERG AVE S
16TH AVE SW & SW ORCHARD ST
21ST AVE SW & SW 325TH PL
124TH AVE NE & NE 5TH ST
64TH AVE S & S RYAN ST
SW ROXBURY ST & 28TH AVE SW
MAPLE VALLY - BLA RD & SE KENT-KANGLEY RD
VASHON HWY SW & SW 171ST ST
AURORA AVE N & N 105TH ST
S 120TH ST & 20TH AVE S
VIRGINIA ST & 9TH AVE
76TH AVE SE & SE 24TH ST
23RD AVE S & S 319TH PL
W MCGRAW ST & 33RD AVE W
SE 261ST ST & 179TH AVE SE
SW ADMIRAL WAY & 37TH AVE SW
AURORA AVE N & N 192ND ST
NE PACIFIC ST & BROOKLYN AVE NE
N 145TH ST & LINDEN AVE N
6TH AVE S & S ROYAL BROUGHAM WAY
NE 85TH ST & 128TH AVE NE
NE 124TH ST & 113TH AVE NE
SW GRADY WAY & LIND AVE SW
MILITARY RD S & S 239TH PL
FAUNTLEROY WAY SW & SW JUNEAU ST
S 250TH ST & 15TH AVE S
GRIFFIN AVE & 1ST ST
NE 132ND ST & 100TH PL NE
9TH AVE & JEFFERSON ST
NE 75TH ST & 46TH AVE NE
FOREST DR SE & HIGHLAND DR
MADRONA DR & NEWPORT WAY
BEACH DR SW & 48TH AVE SW
NE 143RD ST & 32ND AVE NE
UNIVERSITY BRIDGE & NE 40TH ST
S MYRTLE PL & S HOLLY PK DR
S HENDERSON ST & MARTIN L KING JR WAY
S 188TH ST & 42ND AVE S
2ND AVE & CEDAR ST
23RD AVE E & E JOHN ST
1ST AVE S & SW 136TH ST
S COLUMBIAN WAY & S OREGON ST
SE 63RD ST & FOREST DR SE
4TH AVE S & S MICHIGAN ST
M ST SE & 29TH ST SE
S JACKSON ST & 22ND AVE S
140TH AVE NE & NE 30TH PL
QUEEN ANNE AVE N & W CROCKETT ST
1ST AVE S & SW 208TH ST
DAYTON AVE N & N 169TH ST
AUBURN WAY S & FIR ST SE
4TH AVE S & S DAWSON ST
FREMONT AVE N & N 41ST ST
5TH AVE NE & NE 161ST ST
DUMAR WAY SW & SW ORCHARD ST
98TH AVE NE & NE 117TH ST
124TH AVE NE & NE 145TH PL
S JACKSON ST & 8TH AVE S
MERIDIAN AVE N & N 158TH ST
NW LEARY WAY & 11TH AVE NW
23RD AVE & E UNION ST
SOUTHCENTER BLVD & 53RD AVE S
59TH AVE S & S WALLACE ST
WEST LK SAMMAMISH PK & SE 26TH PL
FOREST DR SE & SOMERSET DR SE
JUANITA DR NE & INGLEWOOD RD NE
15TH AVE E & E HARRISON ST
CALIFORNIA AVE SW & SW ANDOVER ST
SW ATLANTIC ST & 44TH AVE SW
GREENWOOD AVE N & N 160TH ST
CLEVELAND ST & 166TH AVE NE
SE 263RD ST & 147TH AVE SE
35TH AVE NE & NE 190TH ST
MARTIN L KING JR WAY & S DAKOTA ST
N 185TH ST & FREMONT AVE N
104TH AVE SE & SE 235TH ST
AVONDALE RD NE & NE 95TH ST
EASTLAKE AVE NE & NE 41ST ST
NE 155TH ST & 3RD AVE NE
SE FAIRWOOD BLVD & 160TH PL SE
CALIFORNIA AVE SW & SW LANDER ST
NE 128th St & 116th Ave NE
35TH AVE NE & NE 62ND ST
EAST MARGINAL WAY S & 16TH AVE S
ROOSEVELT WAY NE & 8TH AVE NE
LK CITY WAY NE & NE 145TH ST
ROOSEVELT WAY NE & NE 63RD ST
S STAR LK RD & 24TH LN S LN S
MILITARY RD S & S 268TH ST
Overlake P&R AcRd & 152nd Ave NE
W MERCER WAY & 84TH PL SE
TUKWILA INTL BLVD & S 130TH ST
124TH AVE NE & NE 157TH ST
SWIFT AVE S & MARS AVE S
48TH AVE SW & BEACH DR SW
MERIDIAN AVE N & N 190TH ST
NW RICHMOND BEACH RD & 12TH AVE NW
SW AUSTIN ST & DUMAR WAY SW
JEFFERSON ST & BROADWAY
STEWART ST & 7TH AVE
MERIDIAN AVE N & N 205TH ST
E YESLER WAY & 17TH AVE
RAVENNA AVE NE & RAVENNA PL NE
32ND AVE NW & NW 71ST ST
2ND AVE SE & FRONT ST S
5TH AVE NE & NE 175TH ST
E UNION ST & 20TH AVE
NE 65TH ST & RAVENNA AVE NE
HOWELL ST & 9TH AVE
OLYMPIC WAY W & W LEE ST
146TH AVE SE & SE EASTGATE DR
E YESLER WAY & 21ST AVE
MERIDIAN AVE N & N 120TH ST
NE 65TH ST & 28TH AVE NE
SW 43RD ST & E VALLEY HWY
156TH AVE NE & NE 45TH ST
NE 65TH ST & 19TH AVE NE
SW 320TH ST & 10TH PL SW
NE 65TH ST & SAND PT WAY NE
SUNSET BLVD NE & NE 10TH ST
132ND AVE NE & NE 100TH ST
W MERCER WAY & SE MAKER ST
UNION AVE NE & NE 7TH ST
PARK AVE N & BRONSON WAY N
W MERCER WAY & SE 70TH ST
W NICKERSON ST & W EMERSON PL
NE SUNSET BLVD & HARRINGTON AVE NE
SE 179TH ST & 152ND PL SE
124TH AVE SE & SE 312TH ST
GRANDVIEW PL E & E GALER ST
144TH AVE SE & SE 138TH ST
S OTHELLO ST & 44TH AVE S
SWIFT AVE S & 16TH AVE S
RICHARDS RD & SE 26TH PL
RENTON MAPLE VALL RD & 174TH AVE SE
NE 180TH ST & 12700 BLOCK
AVONDALE RD NE & 11000 BLOCK
E PINE ST & BELMONT AVE
23RD AVE E & E ALOHA ST
S 120TH ST & DES MOINES MEMORI DR
NE 175TH ST & 5TH AVE NE
MARTIN L KING JR WAY & S JACKSON ST
15TH AVE NE & NE 200TH CT
2ND AVE & CHERRY ST
MERIDIAN AVE N & N 160TH ST
E CHERRY ST & 33RD AVE
S DEARBORN ST & 5TH AVE S
MILITARY RD S & S 272ND ST
Leary Ave NW & 20th Ave NW
RICHMOND BEACH DR NW & NW 196TH ST
BOYER AVE E & 14TH AVE E
16TH AVE SW & SW 116TH ST
SW ADMIRAL WAY & 38TH AVE SW
N 35TH ST & TROLL AVE N
BRONSON WAY S & MILL AVE S
168TH AVE SE & SE 17TH ST
15TH AVE NW & NW 60TH ST
AUBURN WAY S & F ST SE
N 46TH ST & FREMONT AVE N
LATONA AVE NE & NE 43RD ST
W MERCER WAY & MERRIMOUNT DR
W MERCER WAY & SE 76TH ST
S 240TH ST & 18TH PL S
WESTLAKE AVE N & WESTLAKE ALY
YESLER WAY & 6TH AVE S
NE 100TH ST & 4TH AVE NE
132ND AVE NE & NE 102ND PL
W GALER ST & 3RD AVE W
24TH AVE NW & NW 57TH ST
SE 320TH ST & 104TH PL SE
5TH AVE S & 4TH PL S
E RIVERSIDE DR & EASON AVE
119TH AVE SE & SE 49TH PL
116TH AVE NE & NE 24TH ST
50TH AVE S & S OREGON ST
16TH AVE SW & SW MORGAN ST
NE 80TH ST & 130TH AVE NE
WELLS ST & GRIFFIN AVE
BELLEVUE WAY SE & MAIN ST
3RD ST & 7TH AVE
2ND AVE SE & SE ANDREWS ST
NE 45TH ST & SAND PT WAY NE
NE 116TH ST & 115TH LN NE
W MERCER WAY & 70TH AVE SE
RENTON AVE S & 51ST AVE S
MERIDIAN AVE N & N 175TH ST
S 240TH ST & 16TH AVE S
NE 8TH ST & 108TH AVE NE
SW 106TH ST & 26TH AVE SW
SW 7TH ST & RAINIER AVE S
BROADWAY E & E ROY ST
22ND AVE W & THORNDYKE AVE W
BELL ST & 7TH AVE
S WASHINGTON ST & 4TH AVE S
SR 203 & STEWART ST
AVONDALE RD NE & NE 155TH ST
LINDEN AVE N & N 72ND ST
NE 124TH ST & 116TH AVE NE
132ND AVE SE & SE 268TH ST
AIR CARGO RD & S 166TH ST
Eastgate P&R AcRd & 140th Ave SE
CALIFORNIA AVE SW & SW MYRTLE ST
NE 8TH ST & 100TH AVE NE
11TH AVE NE & NE 45TH ST
SE FAIRWOOD BLVD & 154TH PL SE
15TH AVE NE & NE 125TH ST
15TH AVE NE & NE 115TH ST
148TH AVE SE & SE 55TH ST
RENTON MAPLE VALL RD & 19400 BLOCK
SW 112TH ST & 1ST AVE SW
116TH AVE SE & SE 254TH PL
BEACON AVE S & S STEVENS ST
SW 356TH ST & 1ST AVE S
SE 272ND ST & 156TH AVE SE
NORTHSHORE P&R & 68TH AVE NE
EAST MARGINAL WAY S & 6700 BLOCK
22ND AVE W & GILMAN AVE W
N 175TH ST & MERIDIAN AVE N
DELRIDGE WAY SW & SW ALASKA ST
STATE ST S & 10TH AVE S
HOLMAN RD NW & 9TH AVE NW
63RD AVE SW & ALKI AVE SW
EDMONDS AVE NE & NE 27TH ST
AURORA AVE N & N 76TH ST
LINDEN AVE N & N 67TH ST
S 212TH ST & 84TH AVE S
S DAWSON ST & 54TH AVE S
S 154TH LN & 24TH AVE S
BOEING ACCESS RD & LOT N-8
NE 8TH ST & 116TH AVE NE
17TH ST SE & F ST SE
37TH AVE S & S 302ND ST
SW ADMIRAL WAY & 39TH AVE SW
N 145TH ST & DAYTON AVE N
NE 32ND PL & 130TH AVE NE
CANYON DR SE & ALVORD AVE
NW GILMAN BLVD & 17TH AVE NW
BEACH DR SW & ATLAS PL SW
PUGET DR SE & JONES PL SE
CALIFORNIA AVE SW & SW STEVENS ST
SE 320TH ST & 122ND AVE SE
31ST AVE S & S DEARBORN ST
9TH AVE & SPRING ST
BEACON AVE S & S GRAHAM ST
E UNION ST & 13TH AVE
INTERNATIONAL BLVD & S 208TH ST
AURORA AVE N & N 135TH ST
WEST LK SAMMAMISH PK & SE 40TH PL
MARINE VIEW DR SW & 11400 BLOCK
140TH AVE NE & NE OLD REDMOND RD
SE FAIRWOOD BLVD & 150TH AVE SE
8TH AVE S & S KING ST
BOSTON ST & BIGELOW AVE N
MICROSOFT WAY & MICROSOFT ACS
AUBURN-ENUMCLAW RD & SE 416TH ST
E MADISON ST & 11TH AVE
NE 2ND ST & 126TH AVE NE
100TH AVE NE & NE 14TH ST
AIRPT WAY S & S ADAMS ST
BOTHELL WAY NE & NE 180TH ST
HARBOR AVE SW & 30TH AVE SW
SW ADMIRAL WAY & SW STEVENS ST
E PINE ST & 12TH AVE
ISLAND CREST WAY & 6900 BLOCK
I-5 & S 272ND ST
UNION AVE SE & SE 3RD PL
NE 145TH ST & 6TH AVE NE
BEACON AVE S & S HOLDEN ST
SW 156TH ST & 2ND AVE SW
S 320TH ST & MILITARY RD S
19TH AVE E & E HIGHLAND DR
236TH ST SW & 54TH AVE W
50TH AVE S & S ANGELINE ST
164TH AVE NE & NE 20TH ST
112TH AVE NE & NE 24TH ST
MILITARY RD S & S 173RD ST
NW 196TH ST & 20TH AVE NW
8TH AVE S & S 186TH ST
SOUTHCENTER PKWY & S 168TH ST
CONDON WAY W & W HOWE ST
NE 65TH ST & 24TH AVE NE
SE 24TH ST & 148TH AVE SE
I-90 & W MERCER WAY
PRESTON FALL CITY RD & SE DAVID POWELL RD
1ST AVE S & S 170TH ST
S 128TH ST & 26TH AVE S
10TH AVE E & E GALER ST
164TH AVE NE & NE 8TH ST
NORTHUP WAY & NE 28TH ST
SE 272ND ST & 213TH AVE SE
RENTON AVE S & S VICTOR ST
SAND PT WAY NE & NE WINDERMERE RD
MACADAM RD S & S 152ND ST
THACKERAY PL NE & NE 50TH ST
EDMONDS AVE SE & SE 16TH ST
HOLMAN RD N & GREENWOOD AVE N
112TH AVE SE & SE 312TH ST
Issaquah TC AcRd & Newport Way NW
GREENWOOD AVE N & N 110TH ST
41ST AVE SW & SW ROSE ST
RAINIER AVE S & S ALASKA ST
LK YOUNGS WAY SE & INDEX CT SE
I-5 RAMP & KENT DES MOINES RD
BELLEVUE WAY SE & SE 16TH ST
10TH AVE E & E ROANOKE ST
PACIFIC HWY S & S 283RD ST
CALIFORNIA AVE SW & SW MASSACHUSETTS ST
NE 190TH ST & BALLINGER WAY NE
NE 80TH ST & 8TH AVE NE
BELLEVUE WAY NE & NE 4TH ST
PHINNEY AVE N & N 64TH ST
68TH AVE NE & INGLEWOOD RD NE
RENTON AVE S & 55TH AVE S
S GENESEE ST & 48TH AVE S
SODO BUSWAY & S HOLGATE ST
5TH AVE NE & NE 106TH ST
NE 4TH ST & 108TH AVE NE
S 144TH ST & MILITARY RD S
S 320TH ST & 11TH PL S
124TH AVE NE & NE 137TH PL
MERIDIAN AVE N & N 145TH ST
S 164TH ST & 44TH CT S
AURORA AVE N & N 185TH ST
MADRONA DR & E OLIVE ST
SW 160TH ST & 6TH AVE SW
DES MOINES MEMORI DR & S 116TH ST
148TH AVE NE & NE 32ND ST
S 320TH ST & 4TH AVE S
W SMITH ST & 4TH AVE N
GREENWOOD AVE N & N 97TH ST
37TH AVE S & S 298TH PL
NE 185TH ST & 5TH AVE NE
24TH AVE NW & NW 65TH ST
15TH AVE W & W DRAVUS ST
HIGHLAND PK WAY SW & 7100 BLOCK
NE OLD REDMOND RD & 132ND AVE NE
61ST AVE NE & 60TH AVE NE
GOLF DR S & 14TH AVE S
28TH AVE W & W MCGRAW ST
87TH AVE NE & NE 134TH ST
21ST AVE SW & SW 334TH ST
JUANITA WOODINVIL WA & 115TH AVE NE
NE 145TH ST & 5TH AVE NE
DES MOINES MEMORI DR & S 176TH ST
SE 272ND ST & 211TH AVE SE
LEARY WAY NW & 3RD AVE NW
35TH AVE SW & SW TRENTON ST
NE 145TH ST & 23RD PL NE
NE 143RD ST & 130TH AVE NE
NE 55TH ST & 40TH AVE NE
N NORTHGATE WAY & AURORA AVE N
NE 50TH ST & 16TH AVE NE
RAINIER AVE S & MT BAKER TC
E MERCER WAY & SE 85TH ST
228TH AVE SE & SE 20TH ST
GREENWOOD AVE N & HOLMAN RD N
Mt. Baker Transfer A & Martin L King Jr Way
140TH AVE NE & NE 1ST ST
PIKE ST & 6TH AVE
WEST VIEWMONT WAY W & W RUFFNER ST
228TH AVE NE & NE 4TH ST
E YESLER WAY & BROADWAY
15TH AVE NE & BALLINGER WAY NE
LKVIEW DR NE & NE 64TH ST
28TH AVE W & W HALLADAY ST
NE 65TH ST & 40TH AVE NE
NE NORTHGATE WAY & 3RD AVE NE
30TH AVE NE & NE 137TH ST
W MERCER ST & 3RD AVE W
RAINIER AVE S & CLOVERDALE PL S
NE 27TH ST & CAMAS AVE NE
NE 145TH ST & 8TH AVE NE
NW 85TH ST & 28TH AVE NW
SW 327TH ST & 30TH AVE SW
RAVENNA AVE NE & NE 80TH ST
W MERCER WAY & W MERCER PL
5TH AVE NE & NE ELK PL
E JEFFERSON ST & 17TH AVE
134TH AVE NE & NE 38TH PL
21ST AVE SW & SW 320TH ST
Lake Ave S & Shattuck Ave S
Burnett Ave S & S 3rd St
124TH AVE SE & SE 209TH ST
NE 80TH ST & 118TH AVE NE
98TH AVE NE & FORBES CREEK DR
SW WILDWOOD PL & 46TH AVE SW
HOWELL ST & YALE AVE
25TH AVE NE & NE 80TH ST
15TH AVE W & W NEWTON ST
LAKEMONT BLVD SE & SE NEWPORT WAY
SW MORGAN ST & LANHAM PL SW
RAINIER AVE S & S 3RD PL
S MYRTLE ST & BEACON AVE S
